CID	Image	Gender	Ethnicity	LR
542	10	f	1	r
542	21	f	1	l
542	18	f	1	l
542	08	f	1	r
542	05	f	1	r
542	13	f	1	l
542	02	f	1	l
542	22	f	1	l
542	12	f	1	r
542	14	f	1	l
543	15	m	1	r
543	13	m	1	l
543	20	m	1	l
543	16	m	1	r
543	05	m	1	r
543	17	m	1	r
543	06	m	1	r
543	01	m	1	r
543	19	m	1	l
543	04	m	1	r
543	07	m	1	l
543	14	m	1	r
543	22	m	1	l
543	11	m	1	l
543	27	m	1	l
543	03	m	1	l
543	23	m	1	l
543	25	m	1	l
543	12	m	1	r
543	02	m	1	l
543	18	m	1	r
544	10	m	1	r
544	04	m	1	r
544	21	m	1	l
544	18	m	1	r
544	20	m	1	l
544	06	m	1	r
544	07	m	1	l
544	22	m	1	r
544	15	m	1	r
544	13	m	1	l
544	16	m	1	r
544	17	m	1	l
544	09	m	1	l
544	23	m	1	l
544	03	m	1	r
544	08	m	1	l
544	14	m	1	l
544	02	m	1	l
545	18	m	1	r
545	21	m	1	r
545	29	m	1	l
545	27	m	1	l
545	10	m	1	r
545	13	m	1	r
545	24	m	1	r
545	09	m	1	r
545	11	m	1	l
545	01	m	1	r
545	04	m	1	l
545	28	m	1	l
545	25	m	1	l
545	20	m	1	r
545	15	m	1	r
545	22	m	1	l
545	05	m	1	l
545	19	m	1	r
545	16	m	1	l
545	03	m	1	l
545	14	m	1	l
545	30	m	1	l
545	12	m	1	l
545	23	m	1	l
546	13	m	1	l
546	12	m	1	l
546	09	m	1	l
546	20	m	1	l
546	19	m	1	l
546	01	m	1	r
546	04	m	1	r
546	14	m	1	r
546	25	m	1	r
546	08	m	1	l
546	06	m	1	l
546	05	m	1	l
546	17	m	1	l
546	24	m	1	r
546	18	m	1	r
546	23	m	1	l
546	27	m	1	r
546	10	m	1	l
546	21	m	1	r
546	16	m	1	l
546	15	m	1	l
547	11	m	1	l
547	10	m	1	r
547	08	m	1	l
547	23	m	1	r
547	26	m	1	l
547	20	m	1	r
547	22	m	1	l
547	16	m	1	l
547	12	m	1	r
547	13	m	1	l
547	01	m	1	r
547	17	m	1	l
547	03	m	1	l
547	19	m	1	r
547	09	m	1	r
547	18	m	1	l
547	05	m	1	r
547	14	m	1	l
547	24	m	1	r
547	15	m	1	r
547	25	m	1	r
547	21	m	1	r
547	29	m	1	r
548	11	m	1	l
548	04	m	1	r
548	01	m	1	l
548	12	m	1	r
548	20	m	1	l
548	06	m	1	r
548	09	m	1	l
548	24	m	1	l
548	26	m	1	r
548	03	m	1	l
548	30	m	1	r
548	14	m	1	r
548	17	m	1	l
548	07	m	1	l
548	02	m	1	r
548	27	m	1	r
548	22	m	1	r
548	23	m	1	l
548	29	m	1	r
548	05	m	1	l
548	28	m	1	l
548	18	m	1	r
548	15	m	1	r
549	19	m	1	r
549	06	m	1	l
549	10	m	1	r
549	14	m	1	r
549	04	m	1	r
549	08	m	1	r
549	01	m	1	r
549	18	m	1	l
549	11	m	1	r
549	05	m	1	r
549	13	m	1	r
549	12	m	1	l
549	20	m	1	l
549	23	m	1	l
549	07	m	1	l
549	02	m	1	l
549	25	m	1	l
549	29	m	1	r
549	28	m	1	l
549	09	m	1	r
549	24	m	1	l
549	16	m	1	l
549	21	m	1	l
550	05	m	1	r
550	13	m	1	l
550	08	m	1	l
550	24	m	1	r
550	20	m	1	l
550	02	m	1	l
550	17	m	1	r
550	04	m	1	l
550	11	m	1	l
550	19	m	1	l
550	30	m	1	l
550	10	m	1	r
550	16	m	1	l
550	18	m	1	l
550	25	m	1	r
550	28	m	1	r
550	12	m	1	l
550	21	m	1	r
550	01	m	1	r
550	27	m	1	l
550	09	m	1	l
550	06	m	1	l
551	06	m	4	l
551	08	m	4	l
551	02	m	4	r
551	26	m	4	r
551	29	m	4	r
551	22	m	4	l
551	01	m	4	l
551	16	m	4	r
551	19	m	4	l
551	23	m	4	l
551	14	m	4	r
551	25	m	4	l
551	12	m	4	l
551	11	m	4	l
551	04	m	4	r
551	07	m	4	l
551	20	m	4	r
551	13	m	4	r
551	27	m	4	l
551	09	m	4	l
551	17	m	4	r
551	21	m	4	r
551	05	m	4	l
552	26	m	1	l
552	14	m	1	l
552	09	m	1	r
552	17	m	1	l
552	24	m	1	r
552	23	m	1	l
552	21	m	1	l
552	28	m	1	r
552	22	m	1	r
552	01	m	1	r
552	16	m	1	r
552	30	m	1	l
552	12	m	1	l
552	10	m	1	r
552	25	m	1	l
552	02	m	1	r
552	08	m	1	r
552	18	m	1	l
552	11	m	1	r
552	13	m	1	l
552	19	m	1	l
552	03	m	1	r
552	07	m	1	r
552	20	m	1	l
553	17	m	1	l
553	22	m	1	r
553	01	m	1	l
553	20	m	1	l
553	09	m	1	r
553	21	m	1	l
553	10	m	1	r
553	07	m	1	r
553	28	m	1	r
553	12	m	1	l
553	25	m	1	r
553	08	m	1	r
553	04	m	1	l
553	15	m	1	r
553	06	m	1	l
553	27	m	1	l
553	19	m	1	r
553	03	m	1	l
553	05	m	1	r
553	02	m	1	r
553	26	m	1	l
553	18	m	1	l
554	19	m	1	r
554	11	m	1	r
554	16	m	1	r
554	04	m	1	l
554	05	m	1	l
554	17	m	1	l
554	12	m	1	l
554	14	m	1	r
554	01	m	1	r
554	18	m	1	r
554	08	m	1	r
554	02	m	1	l
554	15	m	1	l
554	13	m	1	r
554	09	m	1	r
554	06	m	1	r
555	29	m	1	l
555	21	m	1	l
555	22	m	1	l
555	23	m	1	l
555	12	m	1	r
555	02	m	1	r
555	28	m	1	l
555	07	m	1	r
555	24	m	1	l
555	01	m	1	l
555	05	m	1	l
555	13	m	1	l
555	10	m	1	l
555	06	m	1	r
555	15	m	1	l
555	25	m	1	l
555	08	m	1	l
555	03	m	1	l
555	18	m	1	l
555	20	m	1	l
555	11	m	1	r
555	27	m	1	l
555	04	m	1	l
556	02	m	1	r
556	03	m	1	r
556	09	m	1	l
556	04	m	1	r
556	14	m	1	l
556	05	m	1	r
556	13	m	1	l
556	06	m	1	l
556	01	m	1	r
556	08	m	1	l
556	15	m	1	l
556	11	m	1	r
557	08	f	1	r
557	01	f	1	l
557	06	f	1	l
557	03	f	1	l
557	11	f	1	l
557	07	f	1	l
557	04	f	1	l
557	26	f	1	r
557	13	f	1	l
557	22	f	1	r
557	14	f	1	l
557	19	f	1	r
557	18	f	1	r
557	09	f	1	r
557	02	f	1	r
557	24	f	1	r
557	23	f	1	r
557	17	f	1	r
557	05	f	1	r
557	21	f	1	r
558	24	m	4	l
558	23	m	4	l
558	02	m	4	r
558	14	m	4	r
558	04	m	4	l
558	12	m	4	l
558	01	m	4	l
558	08	m	4	r
558	21	m	4	r
558	05	m	4	r
558	07	m	4	r
558	25	m	4	r
558	18	m	4	r
558	10	m	4	l
558	22	m	4	l
558	19	m	4	r
558	15	m	4	r
558	13	m	4	l
558	09	m	4	l
558	17	m	4	l
559	23	m	1	l
559	02	m	1	l
559	13	m	1	r
559	11	m	1	l
559	08	m	1	l
559	06	m	1	l
559	09	m	1	l
559	05	m	1	l
559	18	m	1	r
559	16	m	1	r
559	07	m	1	l
559	15	m	1	r
559	17	m	1	l
559	04	m	1	l
559	12	m	1	r
559	03	m	1	r
559	10	m	1	l
559	14	m	1	l
560	19	m	1	r
560	23	m	1	l
560	02	m	1	r
560	04	m	1	r
560	03	m	1	l
560	07	m	1	l
560	21	m	1	l
560	13	m	1	r
560	09	m	1	r
560	10	m	1	l
560	22	m	1	l
560	17	m	1	l
560	11	m	1	r
560	20	m	1	l
560	05	m	1	r
560	18	m	1	l
560	16	m	1	l
560	14	m	1	r
560	24	m	1	l
561	10	m	1	l
561	08	m	1	l
561	15	m	1	r
561	30	m	1	r
561	28	m	1	r
561	04	m	1	r
561	29	m	1	l
561	20	m	1	r
561	09	m	1	l
561	18	m	1	l
561	03	m	1	r
561	27	m	1	r
561	01	m	1	r
561	13	m	1	l
561	26	m	1	r
561	21	m	1	r
561	02	m	1	l
561	25	m	1	l
561	16	m	1	r
561	19	m	1	r
561	11	m	1	l
561	07	m	1	l
561	23	m	1	r
561	22	m	1	r
562	22	m	1	l
562	13	m	1	l
562	08	m	1	l
562	19	m	1	l
562	17	m	1	l
562	26	m	1	l
562	27	m	1	l
562	04	m	1	l
562	10	m	1	l
562	03	m	1	l
562	06	m	1	l
562	05	m	1	l
562	29	m	1	l
562	25	m	1	l
562	16	m	1	l
562	12	m	1	l
562	21	m	1	l
562	07	m	1	l
562	09	m	1	l
562	02	m	1	l
562	23	m	1	l
562	28	m	1	l
562	18	m	1	l
563	21	m	1	l
563	20	m	1	l
563	08	m	1	l
563	22	m	1	l
563	06	m	1	l
563	25	m	1	l
563	10	m	1	l
563	30	m	1	l
563	09	m	1	l
563	28	m	1	l
563	03	m	1	l
563	23	m	1	l
563	14	m	1	l
563	27	m	1	l
563	16	m	1	l
563	19	m	1	l
563	01	m	1	l
563	29	m	1	l
563	18	m	1	l
563	26	m	1	l
563	05	m	1	l
563	04	m	1	l
563	02	m	1	l
563	07	m	1	l
564	23	m	1	l
564	05	m	1	l
564	13	m	1	l
564	07	m	1	l
564	06	m	1	l
564	24	m	1	l
564	08	m	1	l
564	15	m	1	l
564	14	m	1	l
564	18	m	1	l
564	25	m	1	l
564	21	m	1	l
564	09	m	1	l
564	20	m	1	l
564	03	m	1	l
564	12	m	1	l
564	16	m	1	l
564	22	m	1	l
564	10	m	1	l
564	04	m	1	l
565	26	m	4	l
565	05	m	4	l
565	25	m	4	l
565	21	m	4	l
565	15	m	4	l
565	06	m	4	l
565	03	m	4	l
565	14	m	4	l
565	08	m	4	l
565	28	m	4	l
565	18	m	4	l
565	16	m	4	l
565	24	m	4	l
565	10	m	4	l
565	30	m	4	l
565	13	m	4	l
565	07	m	4	l
565	04	m	4	l
565	01	m	4	l
565	20	m	4	l
565	19	m	4	l
565	02	m	4	l
565	09	m	4	l
565	27	m	4	l
566	17	m	1	l
566	10	m	1	l
566	21	m	1	l
566	04	m	1	l
566	23	m	1	l
566	29	m	1	l
566	27	m	1	l
566	22	m	1	l
566	06	m	1	l
566	12	m	1	l
566	05	m	1	l
566	08	m	1	l
566	18	m	1	l
566	19	m	1	l
566	16	m	1	l
566	13	m	1	l
566	24	m	1	l
566	15	m	1	l
566	07	m	1	l
566	14	m	1	l
566	30	m	1	l
566	25	m	1	l
566	01	m	1	l
566	28	m	1	l
567	29	m	1	l
567	10	m	1	l
567	30	m	1	l
567	08	m	1	l
567	07	m	1	l
567	22	m	1	l
567	14	m	1	l
567	17	m	1	l
567	23	m	1	l
567	26	m	1	l
567	19	m	1	l
567	16	m	1	l
567	20	m	1	l
567	13	m	1	l
567	18	m	1	l
567	02	m	1	l
567	05	m	1	l
567	27	m	1	l
567	03	m	1	l
567	12	m	1	l
567	21	m	1	l
567	06	m	1	l
567	01	m	1	l
567	04	m	1	l
568	03	m	1	l
568	01	m	1	l
568	10	m	1	l
568	29	m	1	l
568	04	m	1	l
568	07	m	1	l
568	17	m	1	l
568	25	m	1	l
568	16	m	1	l
568	23	m	1	l
568	27	m	1	l
568	20	m	1	l
568	22	m	1	l
568	18	m	1	l
568	26	m	1	l
568	14	m	1	l
568	24	m	1	l
568	06	m	1	l
568	11	m	1	l
568	30	m	1	l
568	08	m	1	l
568	13	m	1	l
568	02	m	1	l
569	20	m	1	l
569	05	m	1	l
569	12	m	1	l
569	06	m	1	l
569	17	m	1	l
569	10	m	1	l
569	08	m	1	l
569	16	m	1	l
569	14	m	1	l
569	27	m	1	l
569	07	m	1	l
569	11	m	1	l
569	02	m	1	l
569	15	m	1	l
569	04	m	1	l
569	03	m	1	l
569	26	m	1	l
569	30	m	1	l
569	19	m	1	l
569	13	m	1	l
569	24	m	1	l
569	29	m	1	l
569	21	m	1	l
569	22	m	1	l
570	14	m	1	l
570	05	m	1	l
570	17	m	1	l
570	20	m	1	l
570	13	m	1	l
570	12	m	1	l
570	15	m	1	l
570	25	m	1	l
570	11	m	1	l
570	24	m	1	l
570	03	m	1	l
570	27	m	1	l
570	06	m	1	l
570	30	m	1	l
570	09	m	1	l
570	01	m	1	l
570	26	m	1	l
570	02	m	1	l
570	16	m	1	l
570	21	m	1	l
570	19	m	1	l
570	04	m	1	l
570	23	m	1	l
570	08	m	1	l
571	10	m	1	l
571	03	m	1	l
571	17	m	1	l
571	23	m	1	l
571	06	m	1	l
571	09	m	1	l
571	20	m	1	l
571	04	m	1	l
571	27	m	1	l
571	08	m	1	l
571	12	m	1	l
571	01	m	1	l
572	05	m	1	l
572	15	m	1	l
572	16	m	1	l
572	27	m	1	l
572	04	m	1	l
572	14	m	1	l
572	24	m	1	l
572	01	m	1	l
572	09	m	1	l
572	29	m	1	l
572	06	m	1	l
572	11	m	1	l
572	21	m	1	l
572	28	m	1	l
572	02	m	1	l
572	23	m	1	l
573	08	m	1	l
573	25	m	1	l
573	05	m	1	l
573	20	m	1	l
573	17	m	1	l
573	24	m	1	l
573	03	m	1	l
573	23	m	1	l
573	28	m	1	l
573	02	m	1	l
573	06	m	1	l
573	26	m	1	l
573	16	m	1	l
573	27	m	1	l
573	21	m	1	l
574	28	m	1	l
574	06	m	1	l
574	08	m	1	l
574	11	m	1	l
574	20	m	1	l
574	29	m	1	l
574	19	m	1	l
574	27	m	1	l
574	26	m	1	l
574	18	m	1	l
574	30	m	1	l
574	25	m	1	l
574	15	m	1	l
575	25	f	6	l
575	11	f	6	l
575	15	f	6	l
575	07	f	6	l
575	06	f	6	l
575	10	f	6	l
575	18	f	6	l
575	22	f	6	l
575	09	f	6	l
575	17	f	6	l
575	19	f	6	l
575	24	f	6	l
575	13	f	6	l
578	07	m	1	l
578	05	m	1	l
578	10	m	1	l
578	20	m	1	l
578	13	m	1	l
578	08	m	1	l
578	12	m	1	l
578	14	m	1	l
578	21	m	1	l
578	24	m	1	l
578	04	m	1	l
578	06	m	1	l
578	09	m	1	l
578	03	m	1	l
578	15	m	1	l
578	26	m	1	l
578	19	m	1	l
579	07	m	1	l
579	27	m	1	l
579	20	m	1	l
579	19	m	1	l
579	05	m	1	l
579	23	m	1	l
579	18	m	1	l
579	17	m	1	l
579	13	m	1	l
579	06	m	1	l
579	24	m	1	l
579	26	m	1	l
580	03	m	1	l
580	19	m	1	l
580	23	m	1	l
580	02	m	1	l
580	10	m	1	l
580	04	m	1	l
580	27	m	1	l
580	18	m	1	l
580	17	m	1	l
580	06	m	1	l
580	08	m	1	l
580	28	m	1	l
580	14	m	1	l
580	05	m	1	l
581	07	m	1	l
581	13	m	1	l
581	14	m	1	l
581	21	m	1	l
581	01	m	1	l
581	22	m	1	l
581	16	m	1	l
581	20	m	1	l
581	26	m	1	l
581	19	m	1	l
581	08	m	1	l
581	03	m	1	l
581	15	m	1	l
582	30	m	1	r
582	12	m	1	l
582	03	m	1	l
582	14	m	1	l
582	13	m	1	l
582	02	m	1	l
582	24	m	1	r
582	25	m	1	r
582	11	m	1	r
582	22	m	1	r
582	16	m	1	r
582	05	m	1	l
582	09	m	1	r
582	06	m	1	r
582	07	m	1	l
582	17	m	1	l
582	26	m	1	r
582	10	m	1	r
583	17	m	1	l
583	23	m	1	l
583	26	m	1	l
583	08	m	1	r
583	16	m	1	r
583	09	m	1	r
583	24	m	1	l
583	21	m	1	l
583	27	m	1	l
583	22	m	1	r
583	14	m	1	l
583	13	m	1	r
583	02	m	1	r
583	11	m	1	l
583	12	m	1	r
583	07	m	1	r
584	24	m	1	r
584	22	m	1	r
584	18	m	1	l
584	05	m	1	l
584	29	m	1	r
584	16	m	1	r
584	26	m	1	l
584	11	m	1	r
584	12	m	1	r
584	04	m	1	l
584	20	m	1	r
584	07	m	1	l
584	06	m	1	r
584	19	m	1	l
584	27	m	1	l
584	25	m	1	r
585	15	m	1	l
585	19	m	1	r
585	05	m	1	l
585	09	m	1	r
585	12	m	1	r
585	28	m	1	l
585	10	m	1	r
585	18	m	1	r
585	01	m	1	l
585	22	m	1	r
585	11	m	1	r
585	26	m	1	l
586	21	m	1	l
586	13	m	1	r
586	12	m	1	r
586	05	m	1	l
586	15	m	1	r
586	11	m	1	l
586	01	m	1	r
586	08	m	1	r
586	14	m	1	l
586	20	m	1	r
586	18	m	1	r
586	10	m	1	r
586	19	m	1	r
586	22	m	1	l
587	13	m	1	r
587	02	m	1	l
587	04	m	1	l
587	03	m	1	r
587	05	m	1	r
587	22	m	1	l
587	16	m	1	l
587	26	m	1	l
587	17	m	1	l
587	07	m	1	l
587	06	m	1	r
587	19	m	1	r
587	18	m	1	l
587	01	m	1	r
587	12	m	1	l
587	23	m	1	r
587	09	m	1	l
587	11	m	1	r
587	20	m	1	l
588	13	m	1	l
588	18	m	1	l
588	15	m	1	l
588	14	m	1	l
588	07	m	1	l
588	02	m	1	l
588	26	m	1	l
588	24	m	1	l
589	25	m	4	l
589	24	m	4	r
589	19	m	4	l
589	02	m	4	l
589	10	m	4	l
589	13	m	4	l
589	03	m	4	r
589	20	m	4	l
589	17	m	4	l
589	14	m	4	l
589	12	m	4	l
589	05	m	4	r
589	06	m	4	l
589	27	m	4	r
589	15	m	4	l
589	23	m	4	r
589	11	m	4	r
589	01	m	4	l
589	07	m	4	l
590	06	f	1	l
590	24	f	1	l
590	10	f	1	r
590	12	f	1	r
590	22	f	1	l
590	13	f	1	l
590	21	f	1	r
590	09	f	1	l
590	23	f	1	r
590	05	f	1	l
590	16	f	1	l
590	20	f	1	l
590	07	f	1	l
590	27	f	1	l
590	08	f	1	r
590	15	f	1	r
591	21	m	2	r
591	04	m	2	r
591	01	m	2	r
591	16	m	2	r
591	22	m	2	l
591	20	m	2	l
591	07	m	2	r
591	03	m	2	l
591	14	m	2	r
591	30	m	2	l
591	29	m	2	l
591	25	m	2	r
592	17	m	1	l
592	15	m	1	r
592	19	m	1	l
592	02	m	1	l
592	08	m	1	l
592	03	m	1	l
592	12	m	1	r
592	05	m	1	r
592	09	m	1	l
592	07	m	1	l
592	28	m	1	r
592	16	m	1	l
592	24	m	1	r
592	21	m	1	l
592	27	m	1	r
592	18	m	1	r
592	10	m	1	r
594	25	m	1	r
594	10	m	1	l
594	11	m	1	r
594	24	m	1	l
594	21	m	1	r
594	18	m	1	l
594	30	m	1	l
594	13	m	1	r
594	16	m	1	l
594	23	m	1	r
594	08	m	1	r
594	09	m	1	r
594	29	m	1	l
595	18	m	1	r
595	19	m	1	l
595	22	m	1	l
595	12	m	1	r
595	26	m	1	r
595	09	m	1	l
595	08	m	1	l
595	06	m	1	r
595	20	m	1	r
596	18	f	1	l
596	04	f	1	l
596	14	f	1	l
596	17	f	1	r
596	28	f	1	r
596	26	f	1	r
596	13	f	1	r
596	12	f	1	l
596	27	f	1	l
596	20	f	1	l
596	11	f	1	r
596	22	f	1	r
596	19	f	1	r
596	23	f	1	r
596	29	f	1	r
597	23	m	1	l
597	17	m	1	l
597	03	m	1	l
597	08	m	1	r
597	09	m	1	r
597	21	m	1	l
597	04	m	1	r
597	26	m	1	r
597	11	m	1	l
597	20	m	1	l
597	22	m	1	l
597	25	m	1	l
597	19	m	1	l
597	28	m	1	l
597	18	m	1	l
597	14	m	1	r
599	07	f	1	l
599	22	f	1	r
599	13	f	1	l
599	26	f	1	l
599	23	f	1	r
599	24	f	1	l
599	27	f	1	l
599	28	f	1	l
599	20	f	1	l
599	30	f	1	l
599	01	f	1	l
599	08	f	1	l
599	05	f	1	l
599	17	f	1	l
599	02	f	1	l
599	12	f	1	l
600	13	m	2	l
600	14	m	2	r
600	08	m	2	l
600	04	m	2	l
600	24	m	2	l
600	18	m	2	r
600	11	m	2	l
600	25	m	2	r
600	01	m	2	l
600	20	m	2	l
600	02	m	2	l
600	28	m	2	r
600	10	m	2	l
600	15	m	2	l
600	26	m	2	r
600	12	m	2	l
600	07	m	2	r
601	30	f	1	l
601	04	f	1	l
601	16	f	1	l
601	02	f	1	r
601	26	f	1	l
601	11	f	1	r
601	23	f	1	l
601	12	f	1	l
601	27	f	1	l
601	14	f	1	l
601	24	f	1	l
601	10	f	1	l
601	17	f	1	l
601	08	f	1	r
601	03	f	1	l
601	13	f	1	r
601	19	f	1	l
601	21	f	1	l
601	05	f	1	l
601	15	f	1	l
601	06	f	1	l
601	01	f	1	r
601	18	f	1	r
601	28	f	1	l
602	15	m	1	r
602	04	m	1	r
602	20	m	1	l
602	03	m	1	l
602	07	m	1	r
602	06	m	1	l
602	17	m	1	r
602	08	m	1	l
602	26	m	1	l
602	10	m	1	l
602	30	m	1	r
602	13	m	1	r
602	22	m	1	l
602	14	m	1	l
602	29	m	1	l
602	24	m	1	l
602	19	m	1	r
602	09	m	1	r
602	12	m	1	l
602	05	m	1	l
602	25	m	1	l
602	23	m	1	r
602	11	m	1	r
603	08	m	1	l
603	12	m	1	l
603	01	m	1	r
603	02	m	1	l
603	27	m	1	l
603	14	m	1	l
603	04	m	1	l
603	22	m	1	r
603	20	m	1	l
603	21	m	1	r
603	17	m	1	r
603	13	m	1	r
603	23	m	1	l
603	19	m	1	l
603	06	m	1	r
603	09	m	1	l
603	18	m	1	l
603	25	m	1	l
603	05	m	1	l
603	24	m	1	l
603	10	m	1	l
604	19	m	1	r
604	13	m	1	l
604	02	m	1	l
604	11	m	1	l
604	06	m	1	l
604	08	m	1	l
604	14	m	1	l
604	01	m	1	l
604	05	m	1	l
604	17	m	1	l
604	18	m	1	r
604	20	m	1	l
604	10	m	1	l
604	04	m	1	r
604	16	m	1	l
604	09	m	1	l
605	25	f	4	r
605	12	f	4	r
605	18	f	4	r
605	22	f	4	l
605	05	f	4	r
605	09	f	4	r
605	03	f	4	r
605	08	f	4	r
605	24	f	4	r
605	17	f	4	l
605	20	f	4	l
605	15	f	4	r
605	23	f	4	r
605	21	f	4	l
605	14	f	4	l
605	01	f	4	r
605	13	f	4	r
605	07	f	4	l
605	04	f	4	l
605	10	f	4	l
606	05	m	1	r
606	19	m	1	l
606	09	m	1	r
606	14	m	1	r
606	16	m	1	r
606	10	m	1	l
606	01	m	1	r
606	11	m	1	r
606	03	m	1	r
606	07	m	1	l
606	20	m	1	r
606	21	m	1	r
606	04	m	1	l
606	24	m	1	l
606	23	m	1	l
606	22	m	1	r
606	18	m	1	l
606	25	m	1	l
606	02	m	1	l
606	15	m	1	l
607	08	m	1	l
607	14	m	1	r
607	16	m	1	l
607	18	m	1	r
607	21	m	1	l
607	23	m	1	r
607	09	m	1	l
607	02	m	1	r
607	19	m	1	l
607	15	m	1	l
607	06	m	1	l
607	13	m	1	l
607	12	m	1	l
607	17	m	1	l
607	07	m	1	r
607	04	m	1	l
607	20	m	1	r
607	10	m	1	r
608	20	m	1	r
608	08	m	1	r
608	02	m	1	l
608	09	m	1	l
608	24	m	1	r
608	01	m	1	l
608	05	m	1	l
608	15	m	1	r
608	16	m	1	l
608	14	m	1	r
608	21	m	1	l
608	03	m	1	r
608	04	m	1	r
608	26	m	1	r
608	18	m	1	l
608	11	m	1	l
608	22	m	1	r
608	13	m	1	l
608	23	m	1	r
608	06	m	1	l
609	12	f	1	l
609	08	f	1	r
609	25	f	1	l
609	01	f	1	r
609	13	f	1	l
609	21	f	1	r
609	07	f	1	r
609	04	f	1	r
609	06	f	1	r
609	15	f	1	r
609	10	f	1	r
609	24	f	1	l
609	09	f	1	r
609	18	f	1	r
609	23	f	1	r
609	14	f	1	r
609	02	f	1	r
609	03	f	1	l
609	11	f	1	r
609	22	f	1	l
610	12	m	1	l
610	23	m	1	l
610	16	m	1	l
610	22	m	1	r
610	25	m	1	l
610	01	m	1	l
610	04	m	1	r
610	02	m	1	l
610	09	m	1	r
610	03	m	1	l
610	24	m	1	l
610	26	m	1	r
610	20	m	1	l
610	17	m	1	l
610	14	m	1	l
610	21	m	1	l
610	18	m	1	r
610	07	m	1	l
610	11	m	1	r
610	27	m	1	l
610	19	m	1	l
611	22	m	1	l
611	19	m	1	l
611	12	m	1	l
611	09	m	1	l
611	23	m	1	r
611	04	m	1	l
611	15	m	1	r
611	27	m	1	l
611	18	m	1	l
611	01	m	1	l
611	21	m	1	r
611	06	m	1	l
611	16	m	1	l
611	07	m	1	l
611	25	m	1	r
611	11	m	1	r
611	26	m	1	r
611	08	m	1	r
611	05	m	1	r
611	10	m	1	l
611	17	m	1	r
611	28	m	1	l
612	21	m	1	l
612	24	m	1	l
612	20	m	1	l
612	07	m	1	r
612	13	m	1	l
612	03	m	1	l
612	22	m	1	l
612	09	m	1	r
612	26	m	1	r
612	11	m	1	l
612	15	m	1	r
612	08	m	1	l
612	01	m	1	l
612	16	m	1	l
612	18	m	1	l
612	12	m	1	r
612	02	m	1	r
612	27	m	1	l
612	06	m	1	l
612	25	m	1	l
612	23	m	1	r
613	24	m	1	l
613	11	m	1	l
613	22	m	1	l
613	27	m	1	l
613	09	m	1	l
613	18	m	1	r
613	25	m	1	l
613	02	m	1	r
613	03	m	1	r
613	12	m	1	r
613	06	m	1	l
613	21	m	1	l
613	29	m	1	r
613	01	m	1	r
613	16	m	1	r
613	08	m	1	r
613	17	m	1	l
613	15	m	1	r
613	04	m	1	r
613	20	m	1	l
613	19	m	1	l
613	10	m	1	r
613	07	m	1	l
614	14	m	1	l
614	10	m	1	r
614	15	m	1	l
614	17	m	1	l
614	29	m	1	l
614	09	m	1	r
614	06	m	1	r
614	02	m	1	l
614	26	m	1	l
614	23	m	1	l
614	25	m	1	r
614	11	m	1	r
614	05	m	1	l
614	22	m	1	l
614	24	m	1	r
614	28	m	1	l
614	16	m	1	r
614	07	m	1	l
614	27	m	1	r
614	01	m	1	l
614	19	m	1	l
614	13	m	1	r
614	21	m	1	r
615	20	m	1	l
615	22	m	1	r
615	25	m	1	l
615	18	m	1	l
615	04	m	1	r
615	24	m	1	l
615	12	m	1	l
615	19	m	1	l
615	10	m	1	r
615	06	m	1	l
615	16	m	1	l
615	09	m	1	r
615	07	m	1	l
615	14	m	1	l
615	01	m	1	l
615	11	m	1	r
615	13	m	1	r
615	05	m	1	r
615	21	m	1	r
615	15	m	1	r
616	11	f	1	l
616	15	f	1	r
616	03	f	1	l
616	28	f	1	l
616	22	f	1	r
616	14	f	1	r
616	18	f	1	l
616	25	f	1	l
616	09	f	1	r
616	27	f	1	l
616	16	f	1	l
616	17	f	1	r
616	01	f	1	r
616	24	f	1	r
616	02	f	1	l
616	21	f	1	l
616	10	f	1	r
616	07	f	1	l
616	06	f	1	r
616	20	f	1	l
616	08	f	1	r
616	23	f	1	l
617	18	f	1	l
617	27	f	1	l
617	06	f	1	l
617	21	f	1	l
617	05	f	1	r
617	11	f	1	l
617	17	f	1	l
617	13	f	1	r
617	09	f	1	l
617	08	f	1	l
617	24	f	1	l
617	07	f	1	l
617	14	f	1	l
617	20	f	1	r
617	10	f	1	r
617	25	f	1	l
617	01	f	1	l
617	26	f	1	l
617	30	f	1	l
617	23	f	1	r
617	19	f	1	l
617	03	f	1	l
617	15	f	1	l
617	28	f	1	r
618	26	f	1	r
618	18	f	1	l
618	06	f	1	l
618	09	f	1	r
618	24	f	1	l
618	08	f	1	r
618	02	f	1	l
618	25	f	1	r
618	16	f	1	l
618	04	f	1	r
618	13	f	1	r
618	10	f	1	l
618	12	f	1	l
618	05	f	1	l
618	22	f	1	r
618	20	f	1	l
618	14	f	1	r
618	07	f	1	l
618	17	f	1	r
618	11	f	1	l
618	23	f	1	l
619	03	m	1	l
619	23	m	1	r
619	01	m	1	r
619	08	m	1	l
619	24	m	1	r
619	20	m	1	l
619	06	m	1	r
619	11	m	1	r
619	12	m	1	r
619	07	m	1	r
619	26	m	1	r
619	05	m	1	l
619	21	m	1	r
619	14	m	1	r
619	16	m	1	l
619	09	m	1	r
619	17	m	1	l
619	13	m	1	r
619	22	m	1	r
619	10	m	1	l
620	24	f	1	l
620	18	f	1	r
620	26	f	1	l
620	15	f	1	l
620	02	f	1	l
